,Popularity,Score
18203,4719,7.29
18204,5264,7.29
18205,7928,7.29
18206,1232,7.29
18207,7156,7.29
18208,1921,7.29
18209,1808,7.29
18210,5515,7.29
18211,2677,7.29
18212,1954,7.29
18213,1980,7.29
18214,5817,7.29
18215,5000,7.29
18216,4392,7.29
18217,8159,7.29
18218,2550,7.29
18219,1685,7.29
18220,7129,7.29
18221,5720,7.28
18222,4625,7.29
18223,1738,7.29
18224,6248,7.29
18225,6860,7.29
18226,693,7.29
18227,3188,7.29
18228,1858,7.29
18229,5410,7.29
18230,8910,7.3
18231,2105,7.3
18232,148,7.29
18233,1110,7.29
18234,2664,7.29
18235,2783,7.3
18236,2438,7.29
18237,11337,7.3
18238,6952,7.3
18239,3147,7.29
18240,363,7.3
18241,6159,7.3
18242,3962,7.3
18243,7096,7.3
18244,4023,7.3
18245,1095,7.3
18246,7546,7.3
18247,1703,7.3
18248,6622,7.3
18249,6017,7.3
18250,5705,7.3
18251,4083,7.3
18252,493,7.3
18253,2832,7.3
18254,1844,7.3
18255,980,7.3
18256,291,7.3
18257,3951,7.3
18258,5140,7.3
18259,1766,7.3
18260,13430,7.3
18261,3878,7.3
18262,1570,7.3
18263,9965,7.3
18264,9653,7.3
18265,2103,7.3
18266,2450,7.3
18267,805,7.3
18268,4257,7.3
18269,321,7.3
18270,2025,7.3
18271,9316,7.3
18272,4856,7.3
18273,1264,7.3
18274,304,7.3
18275,1669,7.3
18276,1639,7.3
18277,4404,7.3
18278,2402,7.3
18279,8200,7.3
18280,2764,7.3
18281,2460,7.3
18282,1119,7.3
18283,1215,7.3
18284,3349,7.31
18285,8942,7.31
18286,8171,7.3
18287,8684,7.31
18288,5249,7.31
18289,5323,7.3
18290,1092,7.31
18291,7828,7.31
18292,10115,7.31
18293,2810,7.31
18294,952,7.31
18295,2136,7.31
18296,3546,7.31
18297,9726,7.31
18298,3689,7.31
18299,4617,7.31
18300,1442,7.3
18301,4383,7.31
18302,2263,7.31
18303,1599,7.31
18304,6202,7.31
18305,2638,7.3
18306,7575,7.31
18307,5841,7.31
18308,3087,7.31
18309,4951,7.31
18310,4057,7.31
18311,12471,7.31
18312,4278,7.31
18313,391,7.31
18314,943,7.31
18315,6444,7.31
18316,1847,7.31
18317,5960,7.31
18318,2824,7.31
18319,2312,7.31
18320,2524,7.31
18321,590,7.31
18322,172,7.31
18323,9303,7.31
18324,7760,7.31
18325,6227,7.32
18326,6702,7.32
18327,3536,7.32
18328,653,7.31
18329,3271,7.32
18330,2364,7.31
18331,3844,7.31
18332,3157,7.32
18333,2800,7.32
18334,541,7.31
18335,1134,7.31
18336,5604,7.32
18337,2078,7.32
18338,2420,7.32
18339,3113,7.32
18340,1312,7.32
18341,4099,7.32
18342,4645,7.32
18343,3015,7.31
18344,2243,7.31
18345,4299,7.32
18346,1944,7.32
18347,3335,7.32
18348,8044,7.32
18349,3351,7.32
18350,364,7.32
18351,1181,7.32
18352,2833,7.32
18353,1680,7.32
18354,5798,7.32
18355,4390,7.32
18356,2836,7.32
18357,1282,7.32
18358,3675,7.32
18359,5943,7.32
18360,4308,7.32
18361,4148,7.32
18362,3250,7.32
18363,2085,7.33
18364,7490,7.32
18365,1043,7.33
18366,1453,7.32
18367,4351,7.33
18368,4279,7.32
18369,1136,7.33
18370,1105,7.33
18371,3670,7.33
18372,2047,7.32
18373,1310,7.33
18374,2661,7.33
18375,2398,7.33
18376,655,7.33
18377,478,7.33
18378,1051,7.33
18379,7617,7.33
18380,2126,7.33
18381,414,7.32
18382,1840,7.33
18383,1031,7.33
18384,3686,7.33
18385,1691,7.33
18386,4546,7.33
18387,850,7.33
18388,5697,7.33
18389,1015,7.33
18390,5551,7.33
18391,3921,7.33
18392,6964,7.33
18393,1966,7.33
18394,1063,7.34
18395,9375,7.33
18396,2489,7.33
18397,1054,7.34
18398,6350,7.34
18399,2271,7.34
18400,1539,7.33
18401,773,7.34
18402,6547,7.33
18403,7659,7.34
18404,1064,7.34
18405,2644,7.34
18406,4152,7.34
18407,1582,7.34
18408,6237,7.34
18409,619,7.34
18410,4548,7.34
18411,5797,7.33
18412,2185,7.34
18413,3127,7.34
18414,3387,7.34
18415,3199,7.34
18416,1970,7.34
18417,2947,7.34
18418,3991,7.34
18419,2198,7.34
18420,7028,7.34
18421,7062,7.34
18422,438,7.35
18423,4506,7.35
18424,562,7.34
18425,4139,7.34
18426,3647,7.34
18427,5696,7.35
18428,1259,7.35
18429,3501,7.34
18430,6975,7.35
18431,2006,7.35
18432,10184,7.35
18433,1322,7.35
18434,3134,7.35
18435,2878,7.34
18436,2361,7.35
18437,4273,7.35
18438,3102,7.35
18439,8061,7.35
18440,8069,7.35
18441,2811,7.35
18442,3641,7.35
18443,3579,7.35
18444,1377,7.35
18445,6454,7.35
18446,3624,7.35
18447,2736,7.35
18448,1870,7.35
18449,2210,7.35
18450,5755,7.35
18451,2081,7.35
18452,6019,7.35
18453,80,7.35
18454,2898,7.35
18455,1924,7.35
18456,3977,7.35
18457,3068,7.35
18458,4030,7.35
18459,1992,7.35
18460,3627,7.34
18461,771,7.35
18462,564,7.35
18463,5295,7.35
18464,4666,7.35
18465,4535,7.36
18466,6368,7.35
18467,310,7.35
18468,6527,7.35
18469,8830,7.36
18470,5595,7.36
18471,1759,7.36
18472,4541,7.36
18473,5083,7.36
18474,2428,7.36
18475,5134,7.36
18476,4860,7.36
18477,1804,7.35
18478,6884,7.37
18479,1330,7.36
18480,1431,7.36
18481,1130,7.36
18482,10479,7.36
18483,3036,7.36
18484,10393,7.36
18485,2933,7.36
18486,2092,7.36
18487,3205,7.36
18488,4354,7.36
18489,1617,7.36
18490,8361,7.36
18491,2230,7.36
18492,1070,7.36
18493,2744,7.36
18494,1754,7.37
18495,2746,7.36
18496,1340,7.37
18497,3286,7.37
18498,264,7.36
18499,1785,7.37
18500,3960,7.36
18501,7566,7.37
18502,5625,7.36
18503,4239,7.37
18504,3608,7.37
18505,2043,7.37
18506,5299,7.36
18507,704,7.37
18508,1219,7.37
18509,4124,7.37
18510,4667,7.37
18511,4159,7.37
18512,3629,7.37
18513,1796,7.37
18514,4380,7.37
18515,2472,7.37
18516,6490,7.37
18517,953,7.37
18518,5883,7.37
18519,4905,7.37
18520,775,7.37
18521,4248,7.37
18522,11398,7.37
18523,5298,7.36
18524,4682,7.37
18525,5870,7.37
18526,1329,7.37
18527,1370,7.37
18528,231,7.37
18529,7032,7.37
18530,5355,7.38
18531,4694,7.37
18532,940,7.38
18533,2227,7.37
18534,1727,7.38
18535,4529,7.37
18536,7651,7.38
18537,6588,7.38
18538,4883,7.38
18539,1645,7.37
18540,3072,7.38
18541,958,7.38
18542,4728,7.38
18543,2292,7.37
18544,1216,7.38
18545,683,7.38
18546,614,7.37
18547,8551,7.38
18548,1929,7.38
18549,7145,7.38
18550,1851,7.38
18551,7670,7.38
18552,6808,7.38
18553,4046,7.38
18554,2919,7.38
18555,1605,7.38
18556,1518,7.38
18557,5250,7.38
18558,4471,7.38
18559,4918,7.38
18560,5480,7.38
18561,2869,7.38
18562,989,7.38
18563,4817,7.38
18564,8350,7.39
18565,4957,7.39
18566,7291,7.39
18567,198,7.38
18568,8665,7.39
18569,3110,7.39
18570,4729,7.39
18571,8956,7.39
18572,9262,7.39
18573,6715,7.39
18574,4288,7.39
18575,6122,7.39
18576,1875,7.39
18577,5126,7.39
18578,1362,7.39
18579,5154,7.39
18580,3033,7.39
18581,5301,7.39
18582,4189,7.38
18583,4310,7.39
18584,4305,7.39
18585,491,7.39
18586,1372,7.39
18587,1705,7.38
18588,4552,7.39
18589,1167,7.39
18590,1439,7.39
18591,3341,7.39
18592,236,7.39
18593,4031,7.39
18594,6567,7.39
18595,4753,7.39
18596,1337,7.39
18597,2215,7.39
18598,515,7.39
18599,2359,7.39
18600,6601,7.39
18601,1063,7.39
18602,1684,7.39
18603,1038,7.39
18604,6093,7.39
18605,738,7.39
18606,3235,7.4
18607,2278,7.39
18608,5163,7.4
18609,6130,7.4
18610,385,7.4
18611,1087,7.4
18612,7866,7.4
18613,348,7.4
18614,10658,7.4
18615,3097,7.4
18616,7700,7.4
18617,7855,7.4
18618,5816,7.4
18619,6007,7.4
18620,6255,7.4
18621,1401,7.39
18622,2316,7.4
18623,373,7.4
18624,7407,7.4
18625,253,7.39
18626,4503,7.4
18627,2618,7.4
18628,10957,7.4
18629,3118,7.4
18630,1011,7.39
18631,5926,7.4
18632,1443,7.4
18633,5616,7.4
18634,3437,7.4
18635,1168,7.4
18636,502,7.4
18637,285,7.4
18638,717,7.4
18639,1627,7.4
18640,6118,7.4
18641,3873,7.4
18642,4349,7.41
18643,963,7.4
18644,1245,7.4
18645,2066,7.41
18646,4000,7.4
18647,1604,7.4
18648,5289,7.4
18649,7047,7.41
18650,1752,7.41
18651,2841,7.41
18652,7184,7.41
18653,12116,7.41
18654,2046,7.4
18655,3393,7.41
18656,2192,7.41
18657,7425,7.41
18658,6050,7.41
18659,3899,7.41
18660,2408,7.41
18661,436,7.41
18662,6155,7.41
18663,2548,7.41
18664,6493,7.41
18665,8915,7.41
18666,9280,7.41
18667,219,7.41
18668,3976,7.41
18669,682,7.41
18670,7150,7.41
18671,404,7.41
18672,540,7.41
18673,2772,7.4
18674,4959,7.41
18675,4879,7.41
18676,2248,7.41
18677,3485,7.42
18678,9943,7.42
18679,1398,7.41
18680,1650,7.41
18681,2501,7.42
18682,3384,7.41
18683,1392,7.42
18684,5426,7.42
18685,630,7.42
18686,1898,7.42
18687,128,7.42
18688,2953,7.41
18689,1530,7.42
18690,6851,7.42
18691,1778,7.42
18692,2595,7.42
18693,2809,7.42
18694,6904,7.42
18695,3307,7.42
18696,4971,7.42
18697,290,7.43
18698,5222,7.42
18699,1359,7.43
18700,7126,7.43
18701,1052,7.43
18702,1854,7.43
18703,2347,7.41
18704,4623,7.43
18705,1068,7.42
18706,3122,7.43
18707,4878,7.43
18708,1623,7.43
18709,2862,7.43
18710,3981,7.43
18711,1819,7.43
18712,5507,7.43
18713,1872,7.43
18714,1498,7.43
18715,894,7.43
18716,1658,7.43
18717,6290,7.43
18718,3483,7.43
18719,216,7.43
18720,125,7.44
18721,440,7.43
18722,3070,7.44
18723,4358,7.44
18724,1483,7.44
18725,1541,7.43
18726,2567,7.44
18727,97,7.44
18728,2530,7.44
18729,4835,7.44
18730,2514,7.43
18731,4940,7.43
18732,2958,7.44
18733,2994,7.44
18734,523,7.44
18735,6111,7.44
18736,2671,7.44
18737,1049,7.44
18738,4828,7.44
18739,3223,7.44
18740,6654,7.44
18741,5677,7.43
18742,6406,7.44
18743,3942,7.44
18744,5794,7.44
18745,2523,7.44
18746,1172,7.44
18747,2439,7.44
18748,9861,7.44
18749,4025,7.44
18750,2468,7.44
18751,3001,7.44
18752,5103,7.44
18753,1479,7.44
18754,6189,7.45
18755,3749,7.45
18756,752,7.44
18757,5455,7.45
18758,2216,7.45
18759,4850,7.45
18760,405,7.45
18761,2960,7.45
18762,1472,7.45
18763,1485,7.45
18764,9150,7.45
18765,554,7.45
18766,29,7.45
18767,2955,7.45
18768,3467,7.45
18769,926,7.45
18770,2389,7.45
18771,5074,7.45
18772,2218,7.45
18773,5564,7.45
18774,1737,7.45
18775,569,7.45
18776,223,7.45
18777,2423,7.45
18778,1562,7.45
18779,753,7.45
18780,3285,7.45
18781,4003,7.45
18782,2128,7.45
18783,2643,7.45
18784,2233,7.45
18785,1637,7.45
18786,2609,7.45
18787,9373,7.45
18788,1643,7.45
18789,5519,7.45
18790,474,7.45
18791,1185,7.45
18792,8705,7.45
18793,1510,7.45
18794,1656,7.45
18795,2816,7.45
18796,5988,7.46
18797,1153,7.46
18798,2374,7.46
18799,2587,7.46
18800,381,7.45
18801,4255,7.45
18802,1218,7.45
18803,6121,7.46
18804,2549,7.46
18805,5431,7.46
18806,1758,7.46
18807,5399,7.46
18808,3366,7.46
18809,4033,7.46
18810,613,7.46
18811,442,7.46
18812,2075,7.46
18813,4780,7.46
18814,4060,7.46
18815,1769,7.45
18816,2125,7.46
18817,1901,7.46
18818,360,7.46
18819,9464,7.45
18820,62,7.46
18821,10920,7.46
18822,2517,7.46
18823,1511,7.46
18824,5321,7.47
18825,6044,7.47
18826,831,7.46
18827,526,7.47
18828,2650,7.46
18829,3438,7.47
18830,3129,7.47
18831,3663,7.47
18832,5681,7.47
18833,607,7.47
18834,3380,7.46
18835,353,7.47
18836,443,7.46
18837,2892,7.47
18838,4017,7.47
18839,163,7.47
18840,509,7.47
18841,1432,7.47
18842,4265,7.47
18843,8658,7.47
18844,2851,7.47
18845,1790,7.47
18846,2260,7.47
18847,2654,7.47
18848,1440,7.48
18849,4975,7.47
18850,3771,7.47
18851,2721,7.48
18852,1931,7.47
18853,1236,7.47
18854,1974,7.48
18855,656,7.48
18856,2241,7.48
18857,841,7.47
18858,1535,7.48
18859,4044,7.46
18860,1865,7.48
18861,1287,7.48
18862,1948,7.48
18863,500,7.48
18864,2061,7.48
18865,721,7.48
18866,2457,7.48
18867,4232,7.49
18868,332,7.48
18869,1180,7.48
18870,5682,7.49
18871,122,7.49
18872,289,7.48
18873,1366,7.49
18874,5692,7.49
18875,3643,7.48
18876,2988,7.49
18877,88,7.49
18878,6900,7.49
18879,6852,7.5
18880,975,7.49
18881,1022,7.49
18882,1696,7.49
18883,4462,7.48
18884,6542,7.48
18885,6595,7.49
18886,2704,7.49
18887,2845,7.49
18888,3998,7.49
18889,4921,7.49
18890,2937,7.5
18891,1494,7.49
18892,8174,7.5
18893,2040,7.5
18894,2673,7.5
18895,3098,7.5
18896,1528,7.49
18897,760,7.5
18898,52,7.49
18899,9173,7.5
18900,906,7.5
18901,326,7.5
18902,4027,7.5
18903,9138,7.5
18904,6329,7.49
18905,1915,7.49
18906,948,7.5
18907,930,7.5
18908,572,7.5
18909,5734,7.5
18910,5512,7.5
18911,1514,7.5
18912,722,7.5
18913,4367,7.5
18914,861,7.5
18915,5530,7.5
18916,1856,7.5
18917,5621,7.5
18918,3626,7.5
18919,2107,7.5
18920,2054,7.5
18921,6323,7.5
18922,5363,7.51
18923,10562,7.5
18924,4164,7.5
18925,5044,7.51
18926,1829,7.51
18927,7841,7.51
18928,3465,7.51
18929,296,7.5
18930,1506,7.5
18931,352,7.5
18932,2099,7.51
18933,7068,7.5
18934,5916,7.51
18935,800,7.5
18936,4347,7.51
18937,1764,7.51
18938,3434,7.51
18939,807,7.51
18940,8402,7.51
18941,6617,7.51
18942,5108,7.51
18943,4605,7.51
18944,1408,7.51
18945,2331,7.51
18946,5653,7.51
18947,3138,7.52
18948,3965,7.52
18949,1365,7.52
18950,8017,7.51
18951,1358,7.52
18952,5643,7.52
18953,671,7.52
18954,12127,7.51
18955,2441,7.52
18956,732,7.52
18957,2050,7.52
18958,66,7.51
18959,3842,7.51
18960,3433,7.52
18961,1274,7.52
18962,6299,7.52
18963,520,7.51
18964,5585,7.52
18965,8906,7.53
18966,5479,7.53
18967,1102,7.52
18968,1577,7.52
18969,912,7.53
18970,1534,7.53
18971,4672,7.52
18972,2847,7.52
18973,1351,7.52
18974,1933,7.53
18975,4899,7.53
18976,34,7.52
18977,3446,7.53
18978,4268,7.53
18979,6148,7.53
18980,1655,7.53
18981,1830,7.53
18982,2871,7.53
18983,7909,7.53
18984,4262,7.53
18985,1572,7.53
18986,921,7.53
18987,2264,7.53
18988,3028,7.53
18989,3744,7.53
18990,3066,7.52
18991,2175,7.53
18992,4509,7.53
18993,1164,7.53
18994,1686,7.53
18995,1342,7.53
18996,616,7.53
18997,996,7.53
18998,3038,7.53
18999,2900,7.54
19000,4418,7.54
19001,514,7.53
19002,2076,7.54
19003,825,7.54
19004,2896,7.53
19005,4673,7.53
19006,4610,7.54
19007,2337,7.53
19008,5040,7.54
19009,3725,7.54
19010,690,7.53
19011,6682,7.54
19012,2905,7.54
19013,6645,7.54
19014,5272,7.53
19015,1438,7.54
19016,2052,7.54
19017,3628,7.54
19018,2273,7.54
19019,4750,7.54
19020,674,7.54
19021,5186,7.54
19022,3400,7.54
19023,2349,7.54
19024,6166,7.54
19025,2718,7.55
19026,3208,7.55
19027,1006,7.54
19028,6391,7.54
19029,3268,7.55
19030,3481,7.55
19031,1272,7.54
19032,945,7.55
19033,2211,7.55
19034,5880,7.55
19035,3151,7.54
19036,2475,7.55
19037,7211,7.55
19038,6288,7.55
19039,429,7.55
19040,8899,7.55
19041,6857,7.55
19042,1660,7.55
19043,418,7.55
19044,1421,7.55
19045,1745,7.55
19046,587,7.55
19047,2683,7.55
19048,7762,7.55
19049,1903,7.55
19050,5788,7.55
19051,1904,7.55
19052,1114,7.56
19053,4434,7.55
19054,439,7.56
19055,3955,7.56
19056,2884,7.55
19057,1473,7.55
19058,3302,7.56
19059,4293,7.56
19060,8133,7.56
19061,2598,7.56
19062,2914,7.56
19063,1389,7.56
19064,3600,7.56
19065,5717,7.56
19066,488,7.56
19067,4320,7.56
19068,5125,7.56
19069,1917,7.56
19070,1810,7.56
19071,3957,7.56
19072,3155,7.56
19073,1352,7.56
19074,4292,7.56
19075,4366,7.56
19076,4732,7.56
19077,1107,7.56
19078,235,7.56
19079,6871,7.56
19080,144,7.56
19081,3952,7.56
19082,2528,7.56
19083,774,7.57
19084,2340,7.56
19085,246,7.57
19086,2560,7.56
19087,1445,7.57
19088,1909,7.56
19089,658,7.57
19090,767,7.56
19091,400,7.57
19092,3601,7.57
19093,2338,7.56
19094,2687,7.56
19095,3329,7.57
19096,2206,7.57
19097,3003,7.55
19098,445,7.57
19099,1667,7.57
19100,1201,7.57
19101,303,7.57
19102,3079,7.57
19103,229,7.57
19104,1127,7.57
19105,6233,7.57
19106,5313,7.57
19107,1175,7.57
19108,577,7.57
19109,1689,7.57
19110,5286,7.57
19111,182,7.57
19112,3724,7.57
19113,71,7.57
19114,462,7.57
19115,764,7.57
19116,2628,7.57
19117,3908,7.58
19118,3337,7.58
19119,1987,7.58
19120,1889,7.58
19121,2118,7.57
19122,1664,7.58
19123,2564,7.58
19124,628,7.58
19125,5597,7.58
19126,603,7.58
19127,4171,7.58
19128,1504,7.58
19129,2777,7.58
19130,2730,7.58
19131,2583,7.58
19132,260,7.58
19133,3004,7.58
19134,3176,7.58
19135,1833,7.58
19136,466,7.58
19137,810,7.59
19138,3103,7.58
19139,1395,7.58
19140,252,7.59
19141,1449,7.59
19142,3345,7.59
19143,3602,7.59
19144,1589,7.59
19145,3054,7.58
19146,2857,7.58
19147,8197,7.59
19148,4752,7.59
19149,314,7.59
19150,6296,7.58
19151,5497,7.59
19152,1355,7.59
19153,1129,7.59
19154,476,7.59
19155,1591,7.59
19156,8337,7.59
19157,3024,7.59
19158,45,7.59
19159,2236,7.59
19160,1712,7.59
19161,4057,7.59
19162,789,7.59
19163,4037,7.59
19164,2333,7.59
19165,1486,7.6
19166,249,7.59
19167,868,7.6
19168,1556,7.59
19169,6192,7.6
19170,4632,7.6
19171,3372,7.6
19172,970,7.6
19173,6188,7.59
19174,925,7.6
19175,3051,7.6
19176,1934,7.59
19177,11781,7.6
19178,1024,7.6
19179,2632,7.6
19180,6614,7.6
19181,3924,7.6
19182,2100,7.6
19183,5377,7.6
19184,108,7.6
19185,3492,7.6
19186,1319,7.61
19187,4862,7.61
19188,3975,7.6
19189,4424,7.61
19190,2307,7.6
19191,2146,7.61
19192,3065,7.61
19193,5827,7.61
19194,1173,7.61
19195,1072,7.6
19196,179,7.61
19197,5707,7.61
19198,6546,7.61
19199,1202,7.61
19200,1109,7.61
19201,2269,7.6
19202,3699,7.6
19203,5783,7.61
19204,2775,7.61
19205,1709,7.61
19206,156,7.61
19207,1657,7.61
19208,4388,7.61
19209,6524,7.61
19210,2510,7.61
19211,8120,7.61
19212,6571,7.62
19213,579,7.62
19214,3095,7.61
19215,2014,7.62
19216,3666,7.62
19217,5550,7.61
19218,2802,7.62
19219,392,7.62
19220,4547,7.61
19221,3583,7.62
19222,494,7.62
19223,2071,7.62
19224,1488,7.62
19225,785,7.62
19226,1468,7.63
19227,2238,7.63
19228,1620,7.62
19229,6338,7.63
19230,3305,7.62
19231,3820,7.63
19232,145,7.63
19233,2159,7.63
19234,1746,7.63
19235,227,7.63
19236,7171,7.63
19237,2049,7.63
19238,454,7.62
19239,1571,7.63
19240,2404,7.63
19241,822,7.63
19242,3687,7.63
19243,4256,7.63
19244,213,7.62
19245,1775,7.63
19246,1452,7.63
19247,2283,7.63
19248,5844,7.63
19249,2980,7.63
19250,3232,7.63
19251,1057,7.63
19252,4811,7.63
19253,916,7.63
19254,3820,7.63
19255,1843,7.63
19256,4837,7.63
19257,1101,7.63
19258,531,7.63
19259,1786,7.63
19260,1846,7.64
19261,545,7.63
19262,2633,7.63
19263,1166,7.64
19264,7867,7.64
19265,1529,7.64
19266,1837,7.64
19267,2602,7.63
19268,1635,7.63
19269,5558,7.64
19270,3589,7.64
19271,5237,7.63
19272,1990,7.64
19273,3217,7.64
19274,2410,7.63
19275,5673,7.64
19276,4145,7.64
19277,2226,7.64
19278,3697,7.64
19279,1079,7.64
19280,974,7.64
19281,2352,7.64
19282,2148,7.64
19283,2196,7.64
19284,8879,7.65
19285,8876,7.65
19286,486,7.64
19287,4428,7.65
19288,2304,7.65
19289,909,7.65
19290,3382,7.65
19291,1253,7.64
19292,1695,7.65
19293,492,7.64
19294,7667,7.65
19295,823,7.65
19296,2254,7.65
19297,2334,7.64
19298,121,7.64
19299,3939,7.65
19300,1097,7.65
19301,2754,7.65
19302,3774,7.65
19303,169,7.65
19304,2289,7.65
19305,1048,7.65
19306,3573,7.66
19307,1333,7.66
19308,1592,7.66
19309,1409,7.66
19310,3105,7.66
19311,1246,7.65
19312,453,7.66
19313,1631,7.65
19314,2154,7.66
19315,4718,7.66
19316,4950,7.66
19317,5509,7.66
19318,4774,7.66
19319,4722,7.66
19320,2904,7.66
19321,4186,7.66
19322,1212,7.67
19323,1399,7.65
19324,4059,7.66
19325,2708,7.66
19326,2986,7.67
19327,4531,7.67
19328,675,7.67
19329,4820,7.67
19330,518,7.67
19331,1193,7.67
19332,1120,7.67
19333,2344,7.67
19334,1516,7.67
19335,3230,7.67
19336,1783,7.67
19337,3369,7.67
19338,5204,7.67
19339,1267,7.67
19340,2538,7.66
19341,3486,7.67
19342,3680,7.67
19343,539,7.67
19344,1292,7.67
19345,1213,7.67
19346,2941,7.68
19347,2466,7.67
19348,2065,7.68
19349,3314,7.68
19350,643,7.67
19351,2213,7.67
19352,456,7.67
19353,1540,7.68
19354,2348,7.68
19355,107,7.68
19356,524,7.68
19357,3241,7.68
19358,6370,7.68
19359,325,7.68
19360,180,7.68
19361,2852,7.68
19362,3392,7.67
19363,4241,7.68
19364,10742,7.69
19365,4644,7.68
19366,3320,7.69
19367,1747,7.69
19368,4376,7.68
19369,2391,7.68
19370,626,7.69
19371,965,7.69
19372,536,7.69
19373,3398,7.69
19374,5658,7.69
19375,5138,7.69
19376,5776,7.69
19377,1195,7.67
19378,2755,7.69
19379,3664,7.69
19380,1029,7.69
19381,3927,7.69
19382,3281,7.69
19383,806,7.69
19384,1423,7.69
19385,2658,7.69
19386,902,7.69
19387,1625,7.69
19388,1332,7.68
19389,1284,7.68
19390,2299,7.69
19391,2367,7.7
19392,104,7.69
19393,2190,7.69
19394,2409,7.7
19395,218,7.7
19396,2559,7.69
19397,1493,7.7
19398,4074,7.7
19399,3484,7.7
19400,1331,7.7
19401,838,7.7
19402,1033,7.7
19403,1040,7.7
19404,5725,7.7
19405,1289,7.7
19406,4432,7.7
19407,2908,7.71
19408,695,7.7
19409,1196,7.71
19410,5535,7.7
19411,2138,7.71
19412,4461,7.71
19413,546,7.71
19414,665,7.71
19415,3905,7.71
19416,1676,7.7
19417,2591,7.71
19418,1715,7.71
19419,1501,7.71
19420,2861,7.71
19421,2877,7.71
19422,1162,7.71
19423,552,7.71
19424,9776,7.71
19425,1626,7.7
19426,30,7.71
19427,553,7.71
19428,966,7.71
19429,2164,7.71
19430,1090,7.71
19431,2830,7.71
19432,10908,7.71
19433,977,7.71
19434,351,7.72
19435,8050,7.72
19436,2831,7.71
19437,4141,7.72
19438,1503,7.72
19439,2485,7.72
19440,1283,7.72
19441,4657,7.72
19442,4353,7.72
19443,3257,7.72
19444,3042,7.71
19445,4919,7.72
19446,828,7.72
19447,1707,7.72
19448,1277,7.73
19449,3606,7.72
19450,5227,7.73
19451,2295,7.71
19452,265,7.73
19453,2483,7.73
19454,1416,7.73
19455,3681,7.72
19456,2385,7.72
19457,5863,7.73
19458,637,7.73
19459,4741,7.73
19460,927,7.73
19461,2604,7.73
19462,86,7.72
19463,4580,7.73
19464,2321,7.73
19465,6972,7.73
19466,3882,7.73
19467,361,7.73
19468,2042,7.73
19469,4784,7.73
19470,1864,7.73
19471,1251,7.73
